Month,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
4,0.4,33.82,20.83333333,17.83,33.82533333,21.04666667,20.2,33.80666667,20.83333333
7,15.2,28.14827586,17.73793103,21.49,29.11655172,17.31,16.9,28.21724138,17.77241379
8,17.4,30.09666667,17.48666667,21.67,31.05766667,17.49866667,16.6,30.1,17.55333333
9,6.4,31.91851852,19.04444444,10.2,33.21407407,18.85666667,5.4,31.91111111,19.08148148
10,4.6,34.06206897,20.44482759,16.6,34.63862069,20.22275862,7.4,34.06206897,20.47931034
11,1.4,34.60416667,21.1875,7.97,35.77541667,20.80916667,1.6,34.61666667,21.20833333
12,6.2,34.27586207,21.53793103,14.63,35.67206897,21.09689655,16.5,34.28275862,21.53103448
1,0,34.77096774,21.19677419,0.39,35.77064516,21.12193548,2.1,34.77741935,21.2
2,0.2,34.78947368,21.77368421,8.08,35.65421053,21.47473684,1.6,34.75789474,21.78947368
3,4.4,34.58181818,21.80454545,6.31,35.58681818,21.74090909,5.3,34.60454545,21.82727273
4,1.4,31.42631579,21.69473684,25.84,32.94947368,21.23526316,21.8,31.48947368,21.56315789
6,2.8,28.44444444,19.5,12.01,30.26777778,19.19555556,7.1,28.52222222,19.45555556
8,16.2,28.43076923,17.86538462,15.37,30.20692308,17.68846154,17,28.50384615,17.88076923
9,179.6,26.8,18.32068966,129.87,27.91724138,17.50758621,132.9,26.86206897,18.25862069
10,10,30.40322581,19.09032258,19.14,32.57451613,18.94451613,11.9,30.48064516,19.13225806
11,14.4,33.41,20.06333333,14.09,34.64666667,20.60866667,8.1,33.42666667,20.12666667
12,25.2,34.25625,21.45625,24.98,34.21375,21.636875,22.3,34.39375,21.41875
4,9.2,29.4875,20.3625,8.59,31.01375,19.90375,6.3,29.525,20.2125
5,72,29.66071429,19.81071429,51.38,30.33714286,19.40928571,60.8,29.70714286,19.75357143
6,65.8,28.0962963,18.98148148,36.9,28.32851852,17.68740741,52.2,28.14074074,18.81851852
7,23,28.5516129,17.98709677,22.59,28.89129032,17.30967742,21.1,28.57096774,18.01935484
8,21.4,30.35333333,18.26666667,18.39,31.30033333,17.712,18.2,30.36666667,18.31
9,7.2,32.36428571,19.09642857,6.03,33.38535714,18.7175,5.3,32.36428571,19.12142857
10,4.8,34.34230769,20.83461538,2.79,35.74538462,20.34923077,5.1,34.36923077,20.69230769
11,32,33.74137931,21.32068966,24.14,35.13206897,20.97931034,32.9,33.73793103,21.15172414
12,47.4,32.59230769,20.76538462,40.01,33.43923077,20.50384615,52.8,32.62692308,20.69230769
1,31,33.80322581,21.18064516,7.89,35.58354839,21.13548387,20,33.81935484,21.15806452
2,16.4,34.67407407,22.73703704,31.3,35.74962963,22.45814815,25.8,34.72962963,22.5962963
3,100.4,33.62333333,22.44666667,121.34,33.52933333,21.89033333,102.2,33.64333333,22.32
4,15,32.74166667,21.65,15.46,32.96125,21.58833333,15.7,32.75,21.5625
5,45.2,31.89615385,20.84230769,23.09,32.99538462,20.59846154,27.1,31.91923077,20.76153846
6,146.8,26.97,19.50333333,109.24,28.11133333,18.41266667,114.6,27.03,19.39666667
7,78.6,26.16315789,18.68947368,71.4,27.85105263,17.63842105,57.9,26.29473684,18.61052632
8,2,26.475,16.4,1.26,28.3575,15.85,4.8,27.025,16.625
9,0,33.575,18.625,0.36,33.955,19.01,0.1,33.525,18.625
10,7.6,32.675,19.36666667,5.37,34.28416667,19.63416667,6.1,32.675,19.275
12,3,34.28333333,21.55,6.28,35.21083333,21.39166667,19.8,34.28333333,21.425
1,52.8,33.8125,21.23333333,44.12,34.84916667,21.69791667,53.7,33.85833333,21.0875
2,25.2,33.11818182,21.49090909,28.19,33.95181818,21.99090909,22.9,33.16818182,21.60454545
3,137.4,30.76666667,21.68,55.09,32.35866667,22.27866667,105.6,30.85333333,21.72666667
4,33.6,31.07142857,21.42380952,41.8,33.14666667,22.01809524,29.7,31.22380952,21.45714286
5,107.4,28.8,20.56666667,48.17,30.17904762,20.76904762,85.6,28.81904762,20.62857143
6,115.6,26.596,19.08,61.94,28.5392,18.64,98.8,26.656,19.028
7,94.6,26.27692308,17.83846154,70.1,27.51615385,17.40038462,72.7,26.31153846,17.79230769
