Month,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
11,251.8,31.35,20.62,206.7,30.00033333,21.276,229.1,31.22666667,19.71333333
12,127.4,34.10967742,20.95806452,117.19,32.06935484,22.01225806,171.1,33.90967742,20.16129032
1,75.4,35.16451613,21.63548387,79.42,32.87935484,22.98935484,102.9,35.06774194,20.92903226
2,234.4,33.41071429,21.36071429,176.36,32.06035714,22.79678571,231.1,33.2,20.10714286
3,151.6,32.44516129,20.69677419,99.72,30.08451613,21.25870968,149.7,32.33225806,19.61290323
4,118.4,32.22333333,19.6,83.39,31.059,20.40566667,140.1,32.07666667,18.72333333
5,5.8,30.68387097,17.01290323,26.43,30.07774194,18.36903226,17.4,30.78709677,16.52580645
6,6.4,29.72666667,14.96,8.71,30.25133333,15.80433333,10.5,29.84,14.65
7,11.4,29.24193548,13.77419355,14.17,29.26774194,14.57483871,11.9,29.4,13.82580645
8,48,31.09032258,16.16451613,34.47,31.57516129,17.16612903,50.8,31.1483871,16.14516129
9,45.4,35.31666667,18.96333333,39.54,36.65466667,21.13866667,43.1,35.20333333,18.77666667
10,75.8,35.32903226,20.63548387,52.89,36.57516129,22.79967742,72.1,35.30322581,20.13548387
11,207.2,33.62,21.13666667,147.25,33.49066667,22.58766667,182.3,33.45,20.81333333
12,145.6,31.97741935,21.31612903,189.34,30.50806452,22.07322581,181.5,31.88387097,20.59032258
1,273.6,33.1516129,21.53225806,213.79,31.05709677,22.34580645,249.1,32.99677419,20.77419355
2,300.4,31.65862069,21.5137931,201.22,29.4062069,21.28793103,251.5,31.45517241,20.62413793
3,60.2,33.09677419,19.71612903,65.37,30.29483871,19.6116129,65.5,32.94193548,19.09677419
4,34.2,31.35333333,17.63666667,39.38,30.77066667,18.11966667,38.2,31.30333333,17.16333333
5,17.6,28.11935484,13.78709677,21.66,28.80709677,14.64258065,23.7,28.15806452,13.62258065
6,10,29.52333333,15.74333333,12.21,30.853,17.257,12.2,29.58666667,15.67666667
7,0.4,30.12903226,14.50645161,1.3,31.24483871,16.36935484,2,30.22258065,14.53225806
