Month,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
5,60.8,27.59677419,18.30645161,82.13,29.71774194,19.21483871,60.5,28.21290323,18.93548387
6,89.8,24.73333333,16.31333333,104.48,26.56133333,16.33633333,64.6,25.37666667,16.93666667
7,52.8,24.4483871,14.82258065,101.43,25.76677419,14.99225806,56.7,25.06451613,15.39677419
8,70.8,24.29677419,15.1,137.14,25.19483871,15.49870968,61.5,24.88387097,15.67741935
9,38,26.39,15.73,86.95,27.812,16.66733333,31.7,26.95,16.37
10,22.8,28.82258065,16.85806452,64.1,30.52032258,18.01258065,39.8,29.33870968,17.48064516
11,22,30.28333333,17.69333333,35.61,32.92366667,19.11033333,29.9,30.82333333,18.32666667
12,42.8,30.98064516,18.00967742,54.05,33.13129032,19.34612903,37.1,31.51290323,18.6516129
1,134.6,30.49032258,18.72258065,107.6,32.00064516,19.91322581,122.7,31.06129032,19.29354839
2,12.4,31.55862069,19.09310345,30.96,33.33896552,20.36137931,19.2,32.09310345,19.73793103
3,126.8,29.53870968,19.17419355,115.37,30.82096774,19.87677419,125.2,30.11612903,19.77741935
4,157.8,27.51,18.68666667,173.81,29.43433333,19.266,179.6,28.09666667,19.31666667
5,47.8,25.78709677,17.46129032,130.86,27.15483871,18.18774194,74.6,26.38387097,18.01935484
6,91.8,24.05333333,16.10333333,132.24,25.521,16.625,105.2,24.71666667,16.68333333
7,72.2,24.28709677,15.12903226,132.33,24.61741935,15.53096774,71.2,24.90645161,15.69354839
