Month,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
5,23.6,30.83333333,25.796739,9.94,28.02666667,25.79,17.1,30.83333333,22
10,3.8,31.1,26.59490733,1.42,27.88333333,25.10888889,4.4,31.13333333,23.25555556
11,4,31.79,27.09041663,9.17,28.28766667,25.53466667,4.8,31.81,23.83
12,11.2,32.32580645,27.50698929,26.37,28.60870968,25.93451613,11.8,32.34516129,24.04193548
1,4.6,32.51612903,27.52123652,13.5,28.55903226,25.96677419,8.6,32.53870968,23.31290323
2,18.8,32.48571429,27.62886914,13.51,28.67821429,26.23285714,26.4,32.51071429,23.66071429
5,55.4,30.66333333,26.29166667,347.51,28.10566667,26.10533333,247.8,30.66666667,23.22333333
6,314.6,29.35333333,25.2959722,225.69,26.965,25.28266667,275.3,29.35333333,22.69
7,182.4,28.18064516,24.35416671,209.87,25.59774194,24.06096774,181.6,28.18064516,21.62580645
8,116.8,28.2,23.96451613,95.16,25.63354839,23.49870968,131.2,28.2,21.18387097
9,215,28.35666667,24.3865277,166.12,25.94466667,23.976,171.5,28.35666667,21.56
10,47.4,29.37096774,25.49798384,50.8,26.84548387,24.48935484,44.6,29.37419355,22.63225806
11,0.8,30.67,26.3905556,34.25,27.885,25.072,4.6,30.73,22.89666667
4,37.2,31.48275862,26.3432471,166.03,27.83172414,25.84,58.1,31.48275862,22.40689655
5,122.2,30.81612903,25.77284945,81.59,27.51516129,25.47193548,103.6,30.81612903,22.22258065
6,103.2,29.94666667,25.01499997,137.98,27.065,24.99966667,111.3,29.94666667,21.64666667
7,123.2,28.80967742,24.13266135,89.95,26.1683871,23.97935484,106.1,28.80967742,20.77741935
8,21.2,29.52903226,24.44099448,27.99,26.61096774,23.94645161,22.1,29.52903226,20.41612903
9,24.4,30.12,25.36430553,22.62,26.76666667,24.21466667,19.9,30.12,21.89333333
10,22.2,31.34516129,26.55913981,15.17,27.98677419,25.16903226,13.3,31.37096774,23.04193548
11,15.4,31.60666667,26.9269445,21.94,28.18766667,25.67166667,16.2,31.61,23.66666667
12,23.8,32.57096774,27.30201616,24.6,28.63483871,25.93354839,21.3,32.58064516,23.16774194
1,57.2,32.69677419,27.28938161,30.92,28.56967742,26.16064516,55.6,32.69354839,23.26451613
2,64,33.075,28.14092264,50.35,29.44285714,26.83035714,48.2,33.07857143,24.41071429
3,135,33.52258065,28.0122311,126.34,29.72483871,27.19548387,165.5,33.52580645,24.06451613
4,131.4,32.17,27.23347223,49.3,29.47966667,27.09533333,80.2,32.18,23.43
5,102.8,31.93870968,26.210215,94.04,28.87612903,26.59225806,74.5,31.93870968,22.34193548
6,172,30.02666667,25.00291667,207.56,27.524,25.64166667,169.6,30.02666667,21.91
7,212.2,29.46774194,24.55430106,266.82,26.60870968,24.77935484,199.3,29.46774194,21.43225806
8,100.4,29.21935484,24.25215058,92.25,26.09967742,24.00774194,91.7,29.21935484,20.91290323
9,34.2,30.18333333,25.2351389,71.33,26.856,24.40166667,39.2,30.18333333,21.66666667
10,11,31.48064516,26.41344081,44.1,27.62032258,24.97548387,12.6,31.48064516,22.67741935
11,2.2,32.5,27.18763887,2.67,28.571,25.70333333,4.1,32.49666667,23.20333333
12,17.8,32.58387097,27.47728497,8.51,28.76677419,26.02,13.3,32.59354839,23.51290323
1,2.2,33.21333333,27.9189296,4.64,28.92133333,26.10866667,2.8,33.21333333,23.78
2,71,32.55,27.8440105,30.9,29.624375,27.086875,51,32.575,24.10625
3,140.6,32.64516129,27.60000006,190.68,29.63,27.21741935,140.4,32.6516129,23.89677419
4,242.6,31.76,26.9416666,208.49,29.09933333,26.96766667,218,31.76333333,23.36666667
5,284.8,30.4516129,26.14354842,182.82,28.18612903,26.44645161,260.7,30.4516129,23.58064516
6,211.8,29.52083333,25.35260421,168.17,27.47458333,25.73416667,203.3,29.52083333,22.67083333
7,7.8,29.06,24.6644926,6.11,26.62,24.574,6.3,29.06,21.46
