Month,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
6,1.2,31.075,16,0.39,32.125,17.0025,0.2,31.075,15.875
7,4.4,30.22258065,15.33225806,2.14,31.57709677,16.73677419,2.7,30.2,15.16129032
8,13.6,29.64193548,15.57741935,15.13,31.75193548,17.16741935,16.9,29.60322581,15.39032258
9,92,31.91333333,18.38666667,85.52,33.47033333,19.716,83.1,31.89,18.00666667
10,96.6,32.55483871,20.66774194,130.29,32.03806452,22.52419355,147.6,32.50645161,20.52903226
11,286.4,30.55,20.47333333,250.99,29.69033333,22.02366667,213.3,30.52333333,20.26
12,124.8,33.16153846,20.85,91.42,31.76807692,22.46038462,90.5,33.14230769,20.71923077
3,25.2,31.9,20.475,34,30.423125,21.910625,40.3,31.85625,20.225
4,119.4,31.13333333,20.13666667,83.85,30.93566667,21.27233333,107.8,31.11,19.98
5,28.4,29.62258065,17.97096774,24.55,30.38225806,18.95290323,23.6,29.61935484,17.70967742
6,14.2,29.38,15.94666667,11.36,30.78133333,16.47066667,9.2,29.34666667,15.76666667
7,7.6,28.75806452,14.57419355,9.42,29.87064516,15.45419355,12.4,28.73870968,14.3516129
8,38.2,30.70645161,16.59677419,40.71,31.79193548,17.98483871,44.2,30.66451613,16.52580645
9,49.4,34.96333333,19.66666667,41.28,36.82733333,22.05533333,59.2,34.91,19.46
10,53.2,35.17419355,20.94516129,57.29,36.50935484,23.59709677,61.5,35.10645161,20.72903226
11,181,33.61333333,21.24333333,158.61,33.64666667,23.13066667,179.5,33.53666667,21.04333333
12,177.4,31.58387097,21.23548387,188.45,30.32967742,22.68193548,177.9,31.53870968,21.06129032
