Year,Month,Day,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
2004,4,14,0.8,26.4,19.4,6.65,28.9,19.5,0.5,26.9,19.9
2004,4,15,2.6,27.4,18.1,2.36,28.19,18.71,3.9,27.7,18.7
2004,4,16,1.8,24.9,18.6,7.16,27.82,19.12,1.2,25.5,19.1
2004,4,17,2.6,25.2,19,5.21,27.08,18.87,2.9,25.7,19.4
2004,4,18,1.4,26.3,18.1,1.51,27.93,17.97,1.8,27,18.7
2004,4,19,0,26,17.6,2.09,27.43,18.35,0,26.4,18.2
2004,4,20,0,26.7,19,4.4,24.64,18.76,1.7,27,19.5
2004,4,21,0,27.9,17.7,1.64,27.36,17.53,0,28.4,18.2
2004,4,22,1.8,24.6,17.1,7.55,27.55,18.2,0.7,25,17.7
2004,4,23,5.4,25.6,18.7,3.2,27.44,17.27,3.6,26.1,19.3
2004,4,24,0,26.8,16.5,0.77,28.34,16.05,0.8,27.3,16.9
2004,4,25,0.2,28.9,16.9,1.31,29.7,18.74,0.7,29.4,17.3
2004,4,26,0,28.4,18.6,3.07,28.73,18.87,0,29,19
2004,4,27,0.6,24.5,18,4.54,28.08,19.38,3.1,25.2,18.5
2004,4,28,1.6,23.5,18.6,4.5,28,18.37,1,24.1,19.1
2004,4,29,5.6,21.4,16.6,3.27,27.08,18.4,3.1,22.1,17.1
2004,4,30,0.6,24.6,16.8,4.81,26.23,17.23,1,25.1,17.2
2004,5,1,1.4,26.2,18.1,4.23,27.23,18.4,1.3,26.7,18.6
2004,5,2,1.6,27.3,18.8,2.52,26.94,17.94,1.4,27.8,19.3
2004,5,3,1.4,24.8,17.5,5.23,26.44,17.8,0.9,25.2,18.1
2004,5,4,4.4,25.1,18.7,5.53,25.87,16.33,3.4,25.8,19.1
2004,5,5,3.4,21.8,18,7.8,26.02,16.85,3.4,22.5,18.4
2004,5,6,3.6,24.4,16.8,5.33,26.05,17.23,2.7,24.8,17.6
2004,5,7,5.8,26.5,18.2,1,27.45,17.44,5.6,26.9,18.7
2004,5,8,0,27.6,16.3,0.01,28.13,16.71,0,28.1,16.8
2004,5,9,0.2,27.2,17,0.2,28.34,16.74,0.1,27.8,17.3
2004,5,10,0.2,27.4,17.1,0.14,27.87,17.66,0.1,27.9,17.4
2004,5,11,0.2,24.9,17.7,2.7,28.01,18.19,0.1,25.6,18.1
2004,5,12,3,22.6,18.9,2.31,27.99,18.6,2.2,23.2,19.3
2004,5,13,0.6,23.9,18.3,0.84,27.37,18.63,0.6,24.4,18.8
2004,5,14,0.8,27.3,18.5,0.21,29.83,18.49,0.5,27.8,18.9
2004,5,15,0,27.5,19.7,0.72,28.68,18.89,0,28,20.2
