Year,Month,Day,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
2009,4,30,0,29.9,21.6,2.93,29.37,21.93,0.2,30,21.5
2009,5,1,2,28.3,21.4,0.92,27,21.06,0.7,28.4,21.3
2009,5,2,0,29.9,21,0.12,30.01,19.55,0.3,30,20.9
2009,5,3,0.2,25.3,20.7,2.93,29.24,20.42,7.1,25.4,20.5
2009,5,4,18,25.7,19.9,1.8,28.79,20.84,5,25.8,19.8
2009,5,5,0.4,28.7,21,12.9,30.01,20.86,3.7,28.8,21.2
2009,5,6,0.4,27.7,21.2,11.38,29.8,21.21,5,27.9,21.1
2009,5,7,31,27.8,21.6,3.55,30.1,21.73,11.9,28,21.5
2009,5,8,1,29.2,22.1,10.34,28.44,21.58,5.6,29.3,22
2009,5,9,16.8,25.5,21.1,12.4,27.94,21.62,4.6,25.6,21
2009,5,10,5.2,25,20.3,7.61,27.74,21.4,3,25.1,20.1
2009,5,11,0.2,25.7,21.1,11.02,28.21,20.8,3.1,25.8,21
2009,5,12,9,27.1,21.1,3.04,28.3,20.94,2.7,27.2,20.9
2009,5,13,0.8,29.1,20.3,1.08,29.3,21,0.2,29.1,20.2
2009,5,14,0,28.1,21.4,2.91,29.95,20.94,0.7,28.2,21.3
2009,5,15,0,28,22,1.73,29.18,21.58,2.7,28.2,21.9
2009,5,16,11.8,30.1,21.8,1.7,30.13,20.86,2.3,30.2,21.7
2009,5,17,0,28.9,22,3.95,28.4,21.38,0.1,29.1,21.8
2009,5,18,0,27.1,21.3,12.97,26.07,21.07,6,27.3,21.2
2009,5,19,14,23,19.6,11.42,25.9,20.49,8,23.1,19.5
2009,5,20,6.6,23.8,20.1,7.94,27.53,20.19,3.4,23.9,20
2009,5,21,6,22.1,19.7,8.9,27.75,20.94,2.7,22.2,19.6
2009,5,22,8.2,25.1,19.7,4.12,26.79,20.58,7.2,25.7,19.6
2009,5,23,5,26.9,20.4,1.7,26.9,18.84,4.2,27,20.2
2009,5,24,0.6,26.5,18.8,1.27,27.62,18.2,0.4,26.5,18.7
2009,5,25,1.4,26.3,19.2,0.28,27.25,18.44,0.3,26.4,19.1
2009,5,26,0,27.5,18.5,0.83,27.86,18.29,0.3,27.6,18.4
2009,5,27,0,27.5,20.2,0.81,28.42,20.64,0,27.7,20
2009,5,28,0,28.5,21.2,2.28,28.3,20.97,0,28.6,21.1
2009,5,29,2.2,27.3,21.6,4.71,29.26,20.62,3,27.5,21.5
2009,5,30,7.6,24.2,21,8.62,27.43,20.32,7.2,24.3,20.9
2009,5,31,13.4,26.8,20.5,0.96,27.92,18.64,5.8,26.9,20.4
2009,6,1,0,27,18.7,0.06,29.44,17.74,0.1,27.2,18.5
2009,6,2,0,30.3,19.8,0,29.89,19.51,0,30.4,19.7
2009,6,3,0.2,28.4,19.7,0,27.26,19.38,0,28.6,19.7
2009,6,4,0,28,20,0.85,28.51,18.26,0.1,28.2,19.8
2009,6,5,7.4,26.8,21.2,3.78,28.12,20.69,4.4,26.9,21.1
2009,6,6,2.6,26.9,20.3,1.78,28.58,19.85,3.4,27.1,20.2
2009,6,7,4.2,27.4,20.2,2.54,27.76,19.18,3.2,27.6,20.1
2009,6,8,4.4,24.5,20,7.54,26.51,19.46,5.8,24.7,20
2009,6,9,12.2,26.5,19.9,5.51,26.45,19.36,5.6,26.5,19.8
2009,6,10,0.4,27,19.3,1.92,27.73,18.93,1.4,27,19.2
2009,6,11,0,27.6,18,0.03,27.81,17.49,0,27.7,18
2009,6,12,0,27.7,17.3,0.03,28.02,16.8,0.3,27.8,17.2
2009,6,13,1.8,26.5,18.8,0.05,28.42,17.13,0.9,26.7,18.8
2009,6,14,0,27.4,19.5,0.41,27.95,18.19,0,27.6,19.3
2009,6,15,1.8,25.2,19.9,1.31,27.94,19.07,0.8,25.3,19.7
2009,6,16,2.8,26,19.6,3.06,28.08,19.04,3.2,26,19.5
2009,6,17,9.6,25.7,20,1.64,28.18,18.78,5.8,25.9,19.9
2009,6,18,1,23.4,20.2,3.41,28.3,19.54,2.3,23.7,20
2009,6,19,4.4,26.2,20.2,1.33,28.12,19.45,2,26.4,20.1
2009,6,20,5.2,24.6,19.5,2.65,27.4,18.88,3.8,24.8,19.4
2009,6,21,2.2,24.3,19.1,1.35,27.55,18.4,2,24.5,19
2009,6,22,3.6,24.9,19.2,1.5,27.84,18.81,2.6,25,19.1
2009,6,23,3.8,24.5,19.8,0.79,29.29,19,1.9,24.7,19.6
2009,6,24,2.8,27.3,19.5,4.64,28.67,18.85,1.4,27.5,19.4
2009,6,25,6.6,25.4,19.9,2.4,28.76,19.51,4.7,25.6,19.8
2009,6,26,0.2,26.2,20.1,2.18,28.33,19.39,2.9,26.3,19.9
2009,6,27,1.4,27.5,20.8,2.68,27.98,20.02,1.7,27.6,20.7
2009,6,28,2.6,26.3,19.6,0.37,28.45,18.43,1.9,26.5,19.5
2009,6,29,0,26.4,18.5,0.08,28.23,17.93,0,26.6,18.4
2009,6,30,0.2,27.3,18.8,0.09,28.44,18.1,0,27.4,18.7
2009,7,1,0,26.5,17.9,0.75,29.4,17.37,0,26.7,17.8
2009,7,2,0.2,25.7,17.8,1.02,28.98,19.05,0,25.9,17.8
2009,7,3,0,27.2,19.8,0.47,28.43,18.8,0,27.4,19.8
2009,7,4,0,26.6,18.3,0.31,28.66,17.94,0,26.8,18.2
2009,7,5,0.4,25.1,18,0.73,28.31,18.71,0.7,25.3,18
2009,7,6,1,26.1,17.3,1.37,28.5,18.07,0.4,26.2,17.3
2009,7,7,5.8,25.2,18.9,3.03,27.56,18.62,6.4,25.3,18.8
2009,7,8,5,26.4,17.7,1.06,27.65,17.46,2,26.6,17.6
2009,7,9,1,26.2,18.3,1.29,28.2,18.55,0.7,26.3,18.2
2009,7,10,1,25.2,18.5,3.25,28.02,17.75,5.3,25.4,18.4
2009,7,11,5.8,27.3,19.4,1.22,28.9,17.58,1.2,27.5,19.3
2009,7,12,0,27.5,19.2,0.02,29.98,17.69,0,27.7,19.1
2009,7,13,0,28.3,19.5,1.7,30.03,19.45,0,28.5,19.5
2009,7,14,0,25.5,19,4.22,28.27,18.61,3.5,25.7,18.9
2009,7,15,4.6,26.6,18.1,2.49,27.82,17.51,2.9,26.8,18
2009,7,16,1.8,25.7,19,8.58,27.5,19.41,7.6,25.7,18.9
2009,7,17,7.4,25.9,18.9,1.58,27.59,17.19,4.1,25.9,18.8
2009,7,18,0.6,26.4,17.2,0.49,27.79,16.11,0.4,26.5,17.1
2009,7,19,0.4,28.1,17.9,0.39,29.78,17.53,0.1,28.2,17.7
2009,7,20,0,26,19.2,0.16,29.48,17.83,0,26.3,19
2009,7,21,0.2,28.2,19.8,1.56,29.25,19.48,0,28.3,19.7
2009,7,22,5.8,23.9,20,5.73,29.34,19.94,5.2,24,19.7
2009,7,23,11,26.2,18.3,0.66,29.39,19.11,2.4,26.4,18.3
2009,7,24,0.2,28.7,18,0.05,29.7,18.53,0,28.8,18
2009,7,25,0,28.3,18.3,2.7,29.55,18.94,0.3,28.5,18.3
2009,7,26,2,26.1,19.1,1.67,27.8,18.71,0.9,26.2,19
2009,7,27,3.4,26.3,18.8,1.31,29.29,17.78,1.8,26.6,18.7
2009,7,28,2.2,25.6,19,0.87,28.8,15.93,2.6,25.9,19
2009,7,29,3.6,27.1,18.9,2.52,28.55,17.96,2.7,27.2,18.8
2009,7,30,6,27.3,19.4,2.15,29.21,17.45,4,27.4,19.3
2009,7,31,4.2,25.8,19.3,8.93,27.95,18.06,9.9,25.8,19.2
2009,8,1,21.6,27,18.9,2.73,28.49,18.92,10.1,27.2,18.7
2009,8,2,1.4,27.6,19.7,3.32,28.54,18.92,2.3,27.7,19.5
2009,8,3,3.4,27.6,19.2,2.44,27.79,18.64,2.6,27.6,19.1
2009,8,4,3.6,25.1,19.3,3.39,27.98,18.87,3.8,25.1,19.2
2009,8,5,19.2,26.7,18.7,6.43,27.36,17.74,14,26.7,18.6
2009,8,6,6.4,27,18.8,0.51,28.02,16.6,1.4,27.1,18.6
2009,8,7,0,27.2,19,0.78,28.23,18.3,0,27.2,18.8
2009,8,8,1.8,25.9,19.4,2.51,28.62,17.36,2,26,19.1
2009,8,9,4.4,27.2,18.1,0.43,28.17,16.78,2.4,27.3,17.9
2009,8,10,0.2,27.9,17.3,0,29.55,17.06,0.2,28.1,17.2
2009,8,11,0,28.1,17.3,0.13,29.33,17.21,0,28.2,17.2
2009,8,12,0,27,18.7,0.33,28.69,17.14,0.2,27.1,18.6
2009,8,13,0.4,28,18.2,0.75,28.49,17.29,0.4,28.1,18
2009,8,14,0,27.6,16.6,0.44,28.58,17.49,0.1,27.7,16.6
2009,8,15,0,24.8,16.1,2.22,28.48,16.94,1.2,25,16.1
2009,8,16,4.4,26.4,18.1,2.55,27.85,17.73,3.4,26.5,18
2009,8,17,4.4,25.2,17.3,4.11,27.68,17.03,2.5,25.2,17.2
2009,8,18,5.2,24.7,18.3,6.72,28.92,17.11,3.1,24.8,18.1
2009,8,19,8.6,25.2,19.5,5.9,29.29,19.73,5.8,25.3,19.4
2009,8,20,12,28.3,19.9,0.81,30.59,19.77,4.3,28.4,19.8
2009,8,21,0,29.6,18.5,0.06,31.24,19.07,0,29.7,18.4
2009,8,22,0,28.5,18.8,0.31,31.23,19.1,0,28.6,18.7
2009,8,23,0,27.8,19.4,0.34,29.55,18.93,0.1,27.9,19.3
2009,8,24,0,27.6,18.6,1.23,30.12,17.58,0.1,27.7,18.4
2009,8,25,1.6,25.9,19.1,2.82,29.76,19.23,0.6,26.1,19
2009,8,26,0,27.9,17.8,0.41,29.36,18.07,0.2,28.1,17.7
2009,8,27,1.8,25.7,18.9,2.79,30.17,18.45,1,25.8,18.8
2009,8,28,0.8,27.9,19.3,1.81,29.65,19.28,1,28.1,19.1
2009,8,29,2.2,27.1,19.1,0.3,29.53,18.36,0.5,27.3,19
2009,8,30,0,28.3,17.7,0.35,29.69,18.08,0.1,28.4,17.5
2009,8,31,0,28.9,18,0.31,30.41,17.91,0.2,29,17.9
2009,9,1,0,28.5,18.1,0.07,30.58,16.9,0,28.6,18
2009,9,2,0,28.4,18.7,0.03,31.03,16.65,0,28.5,18.5
2009,9,3,0,30.3,18.4,2.49,31.58,17.98,0.1,30.4,18.3
2009,9,4,0,31.2,18.9,0.65,32.02,19.65,0.1,31.3,19
2009,9,5,0,29.6,19,0,33.36,19.57,0,29.8,19
2009,9,6,0,30.1,18,0.01,32.74,18.19,0,30.2,18
2009,9,7,0,30,19.8,0.02,32.65,18.48,0,30.1,19.7
2009,9,8,0,30.9,20.5,0.05,32.14,19.89,0.1,31,20.4
